x,y
-8.30674889212241,-1.6951914321762183
-8.306336000583391,-1.6954939013109436
-8.30592271593465,-1.6957963453578206
-8.305509039450538,-1.6960987642980037
-8.305094972405222,-1.6964011581127771
-8.304680516072656,-1.6967035267835504
-8.304265671726608,-1.6970058702918653
-8.30385044064061,-1.697308188619388
-8.303434824087999,-1.6976104817479152
-8.303018823341866,-1.697912749659368
-8.302602439675075,-1.698214992335797
-8.302185674360254,-1.6985172097593781
-8.301768528669784,-1.698819401912416
-8.301351003875784,-1.6991215687773387
-8.300933101250122,-1.699423710336703
-8.300514822064393,-1.69972582657319
-8.300096167589919,-1.700027917469607
-8.299677139097735,-1.7003299830088852
-8.299257737858602,-1.7006320231740846
-8.298837965142967,-1.7009340379483857
-8.29841782222099,-1.7012360273150962
-8.297997310362511,-1.7015379912576458
-8.297576430837074,-1.7018399297595928
-8.29715518491387,-1.7021418428046136
-8.29673357386178,-1.7024437303765119
-8.296311598949352,-1.702745592459214
-8.295889261444776,-1.7030474290367685
-8.295466562615905,-1.7033492400933468
-8.295043503730218,-1.7036510256132429
-8.294620086054858,-1.7039527855808747
-8.294196310856563,-1.7042545199807793
-8.293772179401719,-1.7045562287976175
-8.293347692956315,-1.7048579120161707
-8.292922852785958,-1.705159569621344
-8.292497660155842,-1.7054612015981578
-8.292072116330768,-1.70576280793176
-8.291646222575116,-1.7060643886074132
-8.291219980152857,-1.706365943610505
-8.290793390327524,-1.7066674729265396
-8.29036645436223,-1.7069689765411427
-8.289939173519638,-1.7072704544400579
-8.289511549061963,-1.707571906609149
-8.28908358225098,-1.7078733330343996
-8.288655274347988,-1.7081747337019104
-8.28822662661382,-1.708476108597901
-8.287797640308856,-1.7087774577087098
-8.287368316692962,-1.7090787810207921
-8.286938657025543,-1.7093800785207216
-8.28650866256549,-1.7096813501951886
-8.28607833457121,-1.7099825960310029
-8.285647674300579,-1.7102838160150868
-8.285216683010981,-1.7105850101344837
-8.284785361959266,-1.7108861783763514
-8.284353712401753,-1.7111873207279635
-8.283921735594223,-1.7114884371767096
-8.283489432791919,-1.7117895277100947
-8.283056805249544,-1.7120905923157428
-8.282623854221217,-1.7123916309813865
-8.282190580960515,-1.7126926436948766
-8.281756986720438,-1.7129936304441802
-8.28132307275341,-1.7132945912173765
-8.28088884031127,-1.7135955260026585
-8.280454290645261,-1.7138964347883354
-8.280019425006033,-1.7141973175628265
-8.279584244643628,-1.7144981743146677
-8.279148750807481,-1.7147990050325053
-8.278712944746397,-1.7150998097051007
