Type,X,Y
symmetry,-1.25111,0.235704
symmetry,-3.75679,-1.39115
symmetry,-2.81741,-0.781858
symmetry,-1.92312,-0.201006
symmetry,-2.02539,-0.267431
symmetry,-1.99723,-0.249142
symmetry,-2.69363,-0.701465
symmetry,-1.25106,0.235509
symmetry,-3.75637,-1.39173
symmetry,-2.81717,-0.782326
symmetry,-1.92302,-0.201338
symmetry,-2.02522,-0.267748
symmetry,-1.99713,-0.249492
symmetry,-2.69342,-0.701919
symmetry,-1.25107,0.235271
symmetry,-3.75595,-1.39231
symmetry,-2.81693,-0.782794
symmetry,-1.92292,-0.201669
symmetry,-2.02506,-0.268064
symmetry,-1.99703,-0.249841
symmetry,-2.69321,-0.702373
symmetry,-1.25108,0.235033
symmetry,-3.75553,-1.39289
symmetry,-2.8167,-0.783262
symmetry,-1.92281,-0.202
symmetry,-2.02489,-0.26838
symmetry,-1.99692,-0.250191
symmetry,-2.693,-0.702827
symmetry,-1.25109,0.234795
symmetry,-3.7551,-1.39348
symmetry,-2.81646,-0.78373
symmetry,-1.92271,-0.202331
