x,y
-4.259538320374922,-1.505296528909136
-4.259437915899058,-1.5054581801137588
-4.259337511423195,-1.5056198313183815
-4.259237106947331,-1.5057814825230045
-4.259136702471467,-1.5059431337276272
-4.259036297995603,-1.5061047849322502
-4.258935893519739,-1.506266436136873
-4.258835489043875,-1.506428087341496
-4.258735084568011,-1.5065897385461187
-4.258634680092148,-1.5067513897507416
-4.258534275616284,-1.5069130409553644
-4.2584338711404195,-1.5070746921599874
-4.258333466664555,-1.50723634336461
-4.258233062188692,-1.507397994569233
-4.258132657712828,-1.5075596457738558
-4.258032253236964,-1.5077212969784788
-4.2579318487611,-1.5078829481831015
-4.2578314442852365,-1.5080445993877245
-4.257731039809372,-1.5082062505923473
-4.257630635333508,-1.5083679017969702
-4.257530230857645,-1.508529553001593
-4.257429826381781,-1.508691204206216
-4.257329421905917,-1.5088528554108387
-4.257229017430053,-1.5090145066154617
-4.257128612954189,-1.5091761578200844
-4.257028208478325,-1.5093378090247074
-4.256927804002461,-1.5094994602293301
-4.256827399526597,-1.509661111433953
-4.256726995050734,-1.5098227626385758
-4.25662659057487,-1.5099844138431986
-4.256526186099006,-1.5101460650478216
-4.256425781623142,-1.5103077162524443
-4.256325377147278,-1.5104693674570673
-4.256224972671414,-1.51063101866169
-4.25612456819555,-1.510792669866313
-4.256024163719687,-1.5109543210709357
-4.255923759243823,-1.5111159722755587
-4.2558233547679585,-1.5112776234801815
-4.255722950292094,-1.5114392746848044
-4.255622545816231,-1.5116009258894272
-4.255522141340367,-1.5117625770940502
-4.255421736864503,-1.511924228298673
-4.25532133238864,-1.5120858795032959
-4.2552209279127755,-1.5122475307079186
-4.255120523436911,-1.5124091819125416
-4.255020118961047,-1.5125708331171643
-4.254919714485184,-1.5127324843217873
-4.25481931000932,-1.51289413552641
-4.254718905533456,-1.513055786731033
-4.254618501057592,-1.5132174379356558
-4.254518096581728,-1.5133790891402787
-4.254417692105864,-1.5135407403449015
-4.25431728763,-1.5137023915495245
-4.254216883154137,-1.5138640427541472
-4.254116478678273,-1.5140256939587702
-4.254016074202409,-1.514187345163393
-4.253915669726545,-1.5143489963680157
-4.253815265250681,-1.5145106475726386
-4.253714860774817,-1.5146722987772616
-4.253614456298953,-1.5148339499818844
-4.253514051823089,-1.5149956011865071
-4.253413647347226,-1.51515725239113
-4.253313242871362,-1.5153189035957528
-4.2532128383954975,-1.5154805548003758
-4.253112433919634,-1.5156422060049985
-4.25301202944377,-1.5158038572096215
-4.252911624967906,-1.5159655084142443
-4.252811220492042,-1.5161271596188672
-4.252710816016179,-1.51628881082349
-4.2526104115403145,-1.516450462028113
-4.25251000706445,-1.5166121132327357
-4.252409602588586,-1.5167737644373587
-4.252309198112723,-1.5169354156419814
-4.252208793636859,-1.5170970668466044
-4.252108389160995,-1.5172587180512271
-4.252007984685131,-1.51742036925585
-4.251907580209267,-1.5175820204604729
-4.251807175733403,-1.5177436716650958
-4.251706771257539,-1.5179053228697186
-4.251606366781676,-1.5180669740743415
-4.251505962305812,-1.5182286252789643
-4.251405557829948,-1.5183902764835873
-4.2513051533540835,-1.51855192768821
-4.25120474887822,-1.5187135788928328
-4.251104344402356,-1.5188752300974557
-4.251003939926492,-1.5190368813020787
-4.250903535450628,-1.5191985325067014
-4.250803130974765,-1.5193601837113242
-4.250702726498901,-1.5195218349159472
-4.2506023220230365,-1.51968348612057
-4.250501917547173,-1.5198451373251929
-4.250401513071309,-1.5200067885298156
-4.250301108595445,-1.5201684397344386
-4.250200704119581,-1.5203300909390614
-4.250100299643718,-1.5204917421436843
-4.2499998951678535,-1.520653393348307
-4.249899490691989,-1.52081504455293
-4.249799086216125,-1.5209766957575528
-4.249698681740262,-1.5211383469621758
-4.249598277264398,-1.5212999981667985
-4.249497872788534,-1.5214616493714215
-4.2493974683126705,-1.5216233005760442
-4.249297063836806,-1.5217849517806672
-4.249196659360942,-1.52194660298529
-4.249096254885078,-1.522108254189913
-4.248995850409215,-1.5222699053945357
-4.248895445933351,-1.5224315565991586
-4.248795041457487,-1.5225932078037814
-4.2486946369816225,-1.5227548590084043
-4.248594232505759,-1.522916510213027
-4.248493828029895,-1.52307816141765
-4.248393423554031,-1.5232398126222728
-4.248293019078168,-1.5234014638268958
-4.248192614602304,-1.5235631150315185
-4.24809221012644,-1.5237247662361413
-4.247991805650575,-1.5238864174407643
-4.247891401174712,-1.524048068645387
-4.247790996698848,-1.52420971985001
-4.247690592222984,-1.5243713710546327
-4.24759018774712,-1.5245330222592557
-4.247489783271257,-1.5246946734638784
-4.2473893787953925,-1.5248563246685014
-4.247288974319528,-1.5250179758731242
-4.247188569843665,-1.5251796270777471
-4.247088165367801,-1.5253412782823699
-4.246987760891937,-1.5255029294869928
-4.246887356416073,-1.5256645806916156
-4.2467869519402095,-1.5258262318962386
-4.246686547464345,-1.5259878831008613
-4.246586142988481,-1.5261495343054843
-4.246485738512617,-1.526311185510107
-4.246385334036754,-1.52647283671473
-4.24628492956089,-1.5266344879193527
-4.246184525085026,-1.5267961391239757
-4.2460841206091615,-1.5269577903285985
-4.245983716133298,-1.5271194415332214
